"","date","tmp","id"
"84388",2021-07-09,190.893617021277,"RUS"
"84389",2021-07-10,182.782051282051,"RUS"
"84390",2021-07-11,178.108742004264,"RUS"
"84391",2021-07-12,181.27078891258,"RUS"
"84392",2021-07-13,185.382165605096,"RUS"
"84393",2021-07-14,189.811040339703,"RUS"
"84394",2021-07-15,188.6330472103,"RUS"
"84395",2021-07-16,190.834394904459,"RUS"
"84396",2021-07-17,188.675213675214,"RUS"
"84397",2021-07-18,188.46170212766,"RUS"
"84398",2021-07-19,189.238197424893,"RUS"
"84399",2021-07-20,190.040598290598,"RUS"
"84400",2021-07-21,186.390658174098,"RUS"
"84401",2021-07-22,183.594420600858,"RUS"
"84402",2021-07-23,181.531779661017,"RUS"
"84403",2021-07-24,178.705756929638,"RUS"
"84404",2021-07-25,181.01935483871,"RUS"
"84405",2021-07-26,180.790149892934,"RUS"
"84406",2021-07-27,174.436440677966,"RUS"
"84407",2021-07-28,169.380341880342,"RUS"
"84408",2021-07-29,167.253191489362,"RUS"
"84409",2021-07-30,169.889830508475,"RUS"
"84410",2021-07-31,169.585836909871,"RUS"
"84411",2021-08-01,174.192307692308,"RUS"
"84412",2021-08-02,182.191489361702,"RUS"
"84413",2021-08-03,181.927966101695,"RUS"
"84414",2021-08-04,176.656050955414,"RUS"
"84415",2021-08-05,172.991561181435,"RUS"
"84416",2021-08-06,170.237791932059,"RUS"
"84417",2021-08-07,169.106609808102,"RUS"
"84418",2021-08-08,167.326923076923,"RUS"
"84419",2021-08-09,168.077586206897,"RUS"
"84420",2021-08-10,170.949152542373,"RUS"
"84421",2021-08-11,170.557522123894,"RUS"
"84422",2021-08-12,170.917372881356,"RUS"
"84423",2021-08-13,169.205508474576,"RUS"
"84424",2021-08-14,167.564755838641,"RUS"
"84425",2021-08-15,169.160337552743,"RUS"
"84426",2021-08-16,172.578723404255,"RUS"
"84427",2021-08-17,173.379746835443,"RUS"
"84428",2021-08-18,175.535864978903,"RUS"
"84429",2021-08-19,176.096153846154,"RUS"
"84430",2021-08-20,173.680942184154,"RUS"
"84431",2021-08-21,168.477419354839,"RUS"
"84432",2021-08-22,168.479569892473,"RUS"
"84433",2021-08-23,161.477419354839,"RUS"
"84434",2021-08-24,155.688699360341,"RUS"
"84435",2021-08-25,155.218683651805,"RUS"
"84436",2021-08-26,150.62156448203,"RUS"
"84437",2021-08-27,142.165254237288,"RUS"
"84438",2021-08-28,134.660337552743,"RUS"
"84439",2021-08-29,128.637711864407,"RUS"
"84440",2021-08-30,131.289915966387,"RUS"
"84441",2021-08-31,127.044871794872,"RUS"
"84442",2021-09-01,123.243128964059,"RUS"
"84443",2021-09-02,119.11320754717,"RUS"
"84444",2021-09-03,113.698947368421,"RUS"
"84445",2021-09-04,108.76906779661,"RUS"
"84446",2021-09-05,100.715189873418,"RUS"
"84447",2021-09-06,97.8935281837161,"RUS"
"84448",2021-09-07,98.826359832636,"RUS"
"84449",2021-09-08,106.432489451477,"RUS"
"84450",2021-09-09,104.926624737945,"RUS"
"84451",2021-09-10,99.2974683544304,"RUS"
"84452",2021-09-11,95.7257383966245,"RUS"
"84453",2021-09-12,94.5296610169491,"RUS"
"84454",2021-09-13,96.104033970276,"RUS"
"84455",2021-09-14,93.3135593220339,"RUS"
"84456",2021-09-15,88.7426160337553,"RUS"
"84457",2021-09-16,84.5305263157895,"RUS"
"84458",2021-09-17,82.6223628691983,"RUS"
"84459",2021-09-18,71.9406779661017,"RUS"
"84460",2021-09-19,66.3649789029536,"RUS"
"84461",2021-09-20,63.6976744186046,"RUS"
"84462",2020-01-01,228,"RWA"
"84463",2020-01-02,226,"RWA"
"84464",2020-01-03,227,"RWA"
"84465",2020-01-04,207,"RWA"
"84466",2020-01-05,201,"RWA"
"84467",2020-01-06,193,"RWA"
"84468",2020-01-07,196,"RWA"
"84469",2020-01-08,198,"RWA"
"84470",2020-01-09,197,"RWA"
"84471",2020-01-10,201,"RWA"
"84472",2020-01-11,193,"RWA"
"84473",2020-01-12,187,"RWA"
"84474",2020-01-13,204,"RWA"
"84475",2020-01-14,224,"RWA"
"84476",2020-01-15,232,"RWA"
"84477",2020-01-16,216,"RWA"
"84478",2020-01-17,214,"RWA"
"84479",2020-01-18,199,"RWA"
"84480",2020-01-19,203,"RWA"
"84481",2020-01-20,227,"RWA"
"84482",2020-01-21,238,"RWA"
"84483",2020-01-22,222,"RWA"
"84484",2020-01-23,208,"RWA"
"84485",2020-01-24,196,"RWA"
"84486",2020-01-25,225,"RWA"
"84487",2020-01-26,209,"RWA"
"84488",2020-01-27,210,"RWA"
"84489",2020-01-28,183,"RWA"
"84490",2020-01-29,187,"RWA"
"84491",2020-01-30,197,"RWA"
"84492",2020-01-31,204,"RWA"
"84493",2020-02-01,183,"RWA"
"84494",2020-02-02,203,"RWA"
"84495",2020-02-03,197,"RWA"
"84496",2020-02-04,198,"RWA"
"84497",2020-02-05,187,"RWA"
"84498",2020-02-06,196,"RWA"
"84499",2020-02-07,222,"RWA"
"84500",2020-02-08,226,"RWA"
"84501",2020-02-09,238,"RWA"
"84502",2020-02-10,240,"RWA"
"84503",2020-02-11,236,"RWA"
"84504",2020-02-12,234,"RWA"
"84505",2020-02-13,238,"RWA"
"84506",2020-02-14,231,"RWA"
"84507",2020-02-15,217,"RWA"
"84508",2020-02-16,223,"RWA"
"84509",2020-02-17,224,"RWA"
"84510",2020-02-18,216,"RWA"
"84511",2020-02-19,197,"RWA"
"84512",2020-02-20,210,"RWA"
"84513",2020-02-21,214,"RWA"
"84514",2020-02-22,199,"RWA"
"84515",2020-02-23,220,"RWA"
"84516",2020-02-24,203,"RWA"
"84517",2020-02-25,210,"RWA"
"84518",2020-02-26,226,"RWA"
"84519",2020-02-27,212,"RWA"
"84520",2020-02-28,183,"RWA"
"84521",2020-02-29,217,"RWA"
"84522",2020-03-01,216,"RWA"
"84523",2020-03-02,193,"RWA"
"84524",2020-03-03,197,"RWA"
"84525",2020-03-04,200,"RWA"
"84526",2020-03-05,208,"RWA"
"84527",2020-03-06,212,"RWA"
"84528",2020-03-07,222,"RWA"
"84529",2020-03-08,217,"RWA"
"84530",2020-03-09,219,"RWA"
"84531",2020-03-10,206,"RWA"
"84532",2020-03-11,216,"RWA"
"84533",2020-03-12,206,"RWA"
"84534",2020-03-13,199,"RWA"
"84535",2020-03-14,229,"RWA"
"84536",2020-03-15,232,"RWA"
"84537",2020-03-16,217,"RWA"
"84538",2020-03-17,222,"RWA"
"84539",2020-03-18,191,"RWA"
"84540",2020-03-19,203,"RWA"
"84541",2020-03-20,198,"RWA"
"84542",2020-03-21,196,"RWA"
"84543",2020-03-22,214,"RWA"
"84544",2020-03-23,213,"RWA"
"84545",2020-03-24,218,"RWA"
"84546",2020-03-25,194,"RWA"
"84547",2020-03-26,204,"RWA"
"84548",2020-03-27,191,"RWA"
"84549",2020-03-28,208,"RWA"
"84550",2020-03-29,189,"RWA"
"84551",2020-03-30,222,"RWA"
"84552",2020-03-31,215,"RWA"
"84553",2020-04-01,194,"RWA"
"84554",2020-04-02,203,"RWA"
"84555",2020-04-03,191,"RWA"
"84556",2020-04-04,216,"RWA"
"84557",2020-04-05,215,"RWA"
"84558",2020-04-06,224,"RWA"
"84559",2020-04-07,217,"RWA"
"84560",2020-04-08,220,"RWA"
"84561",2020-04-09,210,"RWA"
"84562",2020-04-10,198,"RWA"
"84563",2020-04-11,213,"RWA"
"84564",2020-04-12,223,"RWA"
"84565",2020-04-13,208,"RWA"
"84566",2020-04-14,192,"RWA"
"84567",2020-04-15,217,"RWA"
"84568",2020-04-16,221,"RWA"
"84569",2020-04-17,214,"RWA"
"84570",2020-04-18,190,"RWA"
"84571",2020-04-19,190,"RWA"
"84572",2020-04-20,190,"RWA"
"84573",2020-04-21,209,"RWA"
"84574",2020-04-22,187,"RWA"
"84575",2020-04-23,197,"RWA"
"84576",2020-04-24,213,"RWA"
"84577",2020-04-25,189,"RWA"
"84578",2020-04-26,225,"RWA"
"84579",2020-04-27,204,"RWA"
"84580",2020-04-28,208,"RWA"
"84581",2020-04-29,187,"RWA"
"84582",2020-04-30,188,"RWA"
"84583",2020-05-01,221,"RWA"
"84584",2020-05-02,196,"RWA"
"84585",2020-05-03,204,"RWA"
"84586",2020-05-04,222,"RWA"
"84587",2020-05-05,219,"RWA"
"84588",2020-05-06,222,"RWA"
"84589",2020-05-07,220,"RWA"
"84590",2020-05-08,217,"RWA"
"84591",2020-05-09,217,"RWA"
"84592",2020-05-10,213,"RWA"
"84593",2020-05-11,202,"RWA"
"84594",2020-05-12,204,"RWA"
"84595",2020-05-13,228,"RWA"
"84596",2020-05-14,209,"RWA"
"84597",2020-05-15,215,"RWA"
"84598",2020-05-16,222,"RWA"
"84599",2020-05-17,208,"RWA"
"84600",2020-05-18,220,"RWA"
"84601",2020-05-19,206,"RWA"
"84602",2020-05-20,214,"RWA"
"84603",2020-05-21,209,"RWA"
"84604",2020-05-22,202,"RWA"
"84605",2020-05-23,194,"RWA"
"84606",2020-05-24,207,"RWA"
"84607",2020-05-25,212,"RWA"
"84608",2020-05-26,227,"RWA"
"84609",2020-05-27,225,"RWA"
"84610",2020-05-28,226,"RWA"
"84611",2020-05-29,223,"RWA"
"84612",2020-05-30,216,"RWA"
"84613",2020-05-31,212,"RWA"
"84614",2020-06-01,212,"RWA"
"84615",2020-06-02,215,"RWA"
"84616",2020-06-03,217,"RWA"
"84617",2020-06-04,211,"RWA"
"84618",2020-06-05,218,"RWA"
"84619",2020-06-06,218,"RWA"
"84620",2020-06-07,222,"RWA"
"84621",2020-06-08,220,"RWA"
"84622",2020-06-09,218,"RWA"
"84623",2020-06-10,217,"RWA"
"84624",2020-06-11,208,"RWA"
"84625",2020-06-12,219,"RWA"
"84626",2020-06-13,188,"RWA"
"84627",2020-06-14,199,"RWA"
"84628",2020-06-15,201,"RWA"
"84629",2020-06-16,201,"RWA"
"84630",2020-06-17,203,"RWA"
"84631",2020-06-18,209,"RWA"
"84632",2020-06-19,216,"RWA"
"84633",2020-06-20,210,"RWA"
"84634",2020-06-21,209,"RWA"
"84635",2020-06-22,215,"RWA"
"84636",2020-06-23,224,"RWA"
"84637",2020-06-24,212,"RWA"
"84638",2020-06-25,216,"RWA"
"84639",2020-06-26,213,"RWA"
"84640",2020-06-27,227,"RWA"
"84641",2020-06-28,225,"RWA"
"84642",2020-06-29,218,"RWA"
"84643",2020-06-30,222,"RWA"
"84644",2020-07-01,213,"RWA"
"84645",2020-07-02,212,"RWA"
"84646",2020-07-03,212,"RWA"
"84647",2020-07-04,218,"RWA"
"84648",2020-07-05,213,"RWA"
"84649",2020-07-06,213,"RWA"
"84650",2020-07-07,217,"RWA"
"84651",2020-07-08,214,"RWA"
"84652",2020-07-09,218,"RWA"
"84653",2020-07-10,213,"RWA"
"84654",2020-07-11,220,"RWA"
"84655",2020-07-12,226,"RWA"
"84656",2020-07-13,219,"RWA"
"84657",2020-07-14,222,"RWA"
"84658",2020-07-15,223,"RWA"
"84659",2020-07-16,189,"RWA"
"84660",2020-07-17,186,"RWA"
"84661",2020-07-18,182,"RWA"
"84662",2020-07-19,204,"RWA"
"84663",2020-07-20,212,"RWA"
"84664",2020-07-21,214,"RWA"
"84665",2020-07-22,213,"RWA"
"84666",2020-07-23,213,"RWA"
"84667",2020-07-24,205,"RWA"
"84668",2020-07-25,212,"RWA"
"84669",2020-07-26,212,"RWA"
"84670",2020-07-27,215,"RWA"
"84671",2020-07-28,219,"RWA"
"84672",2020-07-29,223,"RWA"
"84673",2020-07-30,232,"RWA"
"84674",2020-07-31,234,"RWA"
"84675",2020-08-01,223,"RWA"
"84676",2020-08-02,222,"RWA"
"84677",2020-08-03,207,"RWA"
"84678",2020-08-04,221,"RWA"
"84679",2020-08-05,233,"RWA"
"84680",2020-08-06,237,"RWA"
"84681",2020-08-07,235,"RWA"
"84682",2020-08-08,226,"RWA"
"84683",2020-08-09,223,"RWA"
"84684",2020-08-10,229,"RWA"
"84685",2020-08-11,242,"RWA"
"84686",2020-08-12,227,"RWA"
"84687",2020-08-13,237,"RWA"
"84688",2020-08-14,231,"RWA"
"84689",2020-08-15,236,"RWA"
"84690",2020-08-16,244,"RWA"
"84691",2020-08-17,238,"RWA"
"84692",2020-08-18,231,"RWA"
"84693",2020-08-19,240,"RWA"
"84694",2020-08-20,218,"RWA"
"84695",2020-08-21,209,"RWA"
"84696",2020-08-22,228,"RWA"
"84697",2020-08-23,227,"RWA"
"84698",2020-08-24,228,"RWA"
"84699",2020-08-25,221,"RWA"
"84700",2020-08-26,233,"RWA"
"84701",2020-08-27,221,"RWA"
"84702",2020-08-28,197,"RWA"
"84703",2020-08-29,203,"RWA"
"84704",2020-08-30,223,"RWA"
"84705",2020-08-31,218,"RWA"
"84706",2020-09-01,214,"RWA"
"84707",2020-09-02,220,"RWA"
"84708",2020-09-03,218,"RWA"
"84709",2020-09-04,224,"RWA"
"84710",2020-09-05,249,"RWA"
"84711",2020-09-06,226,"RWA"
"84712",2020-09-07,191,"RWA"
"84713",2020-09-08,201,"RWA"
"84714",2020-09-09,211,"RWA"
"84715",2020-09-10,229,"RWA"
"84716",2020-09-11,229,"RWA"
"84717",2020-09-12,203,"RWA"
"84718",2020-09-13,228,"RWA"
"84719",2020-09-14,216,"RWA"
"84720",2020-09-15,228,"RWA"
"84721",2020-09-16,227,"RWA"
"84722",2020-09-17,234,"RWA"
"84723",2020-09-18,243,"RWA"
"84724",2020-09-19,237,"RWA"
"84725",2020-09-20,238,"RWA"
"84726",2020-09-21,230,"RWA"
"84727",2020-09-22,211,"RWA"
"84728",2020-09-23,189,"RWA"
"84729",2020-09-24,228,"RWA"
"84730",2020-09-25,213,"RWA"
"84731",2020-09-26,191,"RWA"
"84732",2020-09-27,196,"RWA"
"84733",2020-09-28,208,"RWA"
"84734",2020-09-29,207,"RWA"
"84735",2020-09-30,208,"RWA"
"84736",2020-10-01,192,"RWA"
"84737",2020-10-02,187,"RWA"
"84738",2020-10-03,197,"RWA"
"84739",2020-10-04,195,"RWA"
"84740",2020-10-05,222,"RWA"
"84741",2020-10-06,227,"RWA"
"84742",2020-10-07,221,"RWA"
"84743",2020-10-08,224,"RWA"
"84744",2020-10-09,209,"RWA"
"84745",2020-10-10,215,"RWA"
"84746",2020-10-11,216,"RWA"
"84747",2020-10-12,212,"RWA"
"84748",2020-10-13,205,"RWA"
"84749",2020-10-14,198,"RWA"
"84750",2020-10-15,213,"RWA"
"84751",2020-10-16,217,"RWA"
"84752",2020-10-17,223,"RWA"
"84753",2020-10-18,203,"RWA"
"84754",2020-10-19,211,"RWA"
"84755",2020-10-20,194,"RWA"
"84756",2020-10-21,202,"RWA"
"84757",2020-10-22,191,"RWA"
"84758",2020-10-23,217,"RWA"
"84759",2020-10-24,231,"RWA"
"84760",2020-10-25,213,"RWA"
"84761",2020-10-26,199,"RWA"
"84762",2020-10-27,189,"RWA"
"84763",2020-10-28,203,"RWA"
"84764",2020-10-29,190,"RWA"
"84765",2020-10-30,184,"RWA"
"84766",2020-10-31,181,"RWA"
"84767",2020-11-01,198,"RWA"
"84768",2020-11-02,194,"RWA"
"84769",2020-11-03,218,"RWA"
"84770",2020-11-04,212,"RWA"
"84771",2020-11-05,211,"RWA"
"84772",2020-11-06,196,"RWA"
"84773",2020-11-07,204,"RWA"
"84774",2020-11-08,209,"RWA"
"84775",2020-11-09,206,"RWA"
"84776",2020-11-10,186,"RWA"
"84777",2020-11-11,195,"RWA"
"84778",2020-11-12,208,"RWA"
"84779",2020-11-13,201,"RWA"
"84780",2020-11-14,201,"RWA"
"84781",2020-11-15,199,"RWA"
"84782",2020-11-16,199,"RWA"
"84783",2020-11-17,214,"RWA"
"84784",2020-11-18,188,"RWA"
"84785",2020-11-19,202,"RWA"
"84786",2020-11-20,221,"RWA"
"84787",2020-11-21,203,"RWA"
"84788",2020-11-22,203,"RWA"
"84789",2020-11-23,216,"RWA"
"84790",2020-11-24,196,"RWA"
"84791",2020-11-25,182,"RWA"
"84792",2020-11-26,202,"RWA"
"84793",2020-11-27,212,"RWA"
"84794",2020-11-28,202,"RWA"
"84795",2020-11-29,187,"RWA"
"84796",2020-11-30,205,"RWA"
"84797",2020-12-01,214,"RWA"
"84798",2020-12-02,208,"RWA"
"84799",2020-12-03,184,"RWA"
"84800",2020-12-04,211,"RWA"
"84801",2020-12-05,204,"RWA"
"84802",2020-12-06,216,"RWA"
"84803",2020-12-07,208,"RWA"
"84804",2020-12-08,206,"RWA"
"84805",2020-12-09,206,"RWA"
"84806",2020-12-10,212,"RWA"
"84807",2020-12-11,204,"RWA"
"84808",2020-12-12,212,"RWA"
"84809",2020-12-13,211,"RWA"
"84810",2020-12-14,214,"RWA"
"84811",2020-12-15,217,"RWA"
"84812",2020-12-16,217,"RWA"
"84813",2020-12-17,221,"RWA"
"84814",2020-12-18,203,"RWA"
"84815",2020-12-19,187,"RWA"
"84816",2020-12-20,188,"RWA"
"84817",2020-12-21,201,"RWA"
"84818",2020-12-22,196,"RWA"
"84819",2020-12-23,213,"RWA"
"84820",2020-12-24,199,"RWA"
"84821",2020-12-25,222,"RWA"
"84822",2020-12-26,221,"RWA"
"84823",2020-12-27,199,"RWA"
"84824",2020-12-28,223,"RWA"
"84825",2020-12-29,224,"RWA"
"84826",2020-12-30,229,"RWA"
"84827",2020-12-31,209,"RWA"
"84828",2021-01-01,195,"RWA"
"84829",2021-01-02,197,"RWA"
"84830",2021-01-03,198,"RWA"
"84831",2021-01-04,204,"RWA"
"84832",2021-01-05,208,"RWA"
"84833",2021-01-06,200,"RWA"
"84834",2021-01-07,219,"RWA"
"84835",2021-01-08,219,"RWA"
"84836",2021-01-09,184,"RWA"
"84837",2021-01-12,212,"RWA"
"84838",2021-01-15,180,"RWA"
"84839",2021-01-18,229,"RWA"
"84840",2021-01-20,202,"RWA"
"84841",2021-01-21,224,"RWA"
"84842",2021-01-22,226,"RWA"
"84843",2021-01-23,196,"RWA"
"84844",2021-01-24,202,"RWA"
"84845",2021-01-25,202,"RWA"
"84846",2021-01-26,201,"RWA"
"84847",2021-01-27,208,"RWA"
"84848",2021-01-28,222,"RWA"
"84849",2021-01-29,226,"RWA"
"84850",2021-01-30,214,"RWA"
"84851",2021-01-31,223,"RWA"
"84852",2021-02-01,234,"RWA"
"84853",2021-02-02,231,"RWA"
"84854",2021-02-03,224,"RWA"
"84855",2021-02-04,216,"RWA"
"84856",2021-02-05,211,"RWA"
"84857",2021-02-06,204,"RWA"
"84858",2021-02-07,204,"RWA"
"84859",2021-02-08,203,"RWA"
"84860",2021-02-09,217,"RWA"
"84861",2021-02-10,196,"RWA"
"84862",2021-02-13,202,"RWA"
"84863",2021-02-14,212,"RWA"
"84864",2021-02-15,212,"RWA"
"84865",2021-02-16,193,"RWA"
"84866",2021-02-17,222,"RWA"
"84867",2021-02-18,204,"RWA"
"84868",2021-02-19,189,"RWA"
"84869",2021-02-21,182,"RWA"
"84870",2021-02-22,194,"RWA"
"84871",2021-02-23,211,"RWA"
"84872",2021-02-24,192,"RWA"
"84873",2021-02-25,215,"RWA"
"84874",2021-02-26,220,"RWA"
"84875",2021-02-27,200,"RWA"
"84876",2021-02-28,217,"RWA"
"84877",2021-03-01,223,"RWA"
"84878",2021-03-02,218,"RWA"
"84879",2021-03-03,185,"RWA"
"84880",2021-03-04,198,"RWA"
"84881",2021-03-05,201,"RWA"
"84882",2021-03-06,199,"RWA"
"84883",2021-03-07,197,"RWA"
"84884",2021-03-08,182,"RWA"
"84885",2021-03-09,186,"RWA"
"84886",2021-03-10,212,"RWA"
"84887",2021-03-11,227,"RWA"
"84888",2021-03-12,229,"RWA"
"84889",2021-03-13,222,"RWA"
"84890",2021-03-14,224,"RWA"
"84891",2021-03-15,224,"RWA"
"84892",2021-03-16,202,"RWA"
"84893",2021-03-17,192,"RWA"
"84894",2021-03-18,203,"RWA"
"84895",2021-03-19,204,"RWA"
"84896",2021-03-20,201,"RWA"
"84897",2021-03-21,192,"RWA"
"84898",2021-03-22,188,"RWA"
"84899",2021-03-23,195,"RWA"
"84900",2021-03-24,206,"RWA"
"84901",2021-03-25,221,"RWA"
"84902",2021-03-26,203,"RWA"
"84903",2021-03-27,202,"RWA"
"84904",2021-03-28,223,"RWA"
"84905",2021-03-29,206,"RWA"
"84906",2021-03-30,189,"RWA"
"84907",2021-03-31,201,"RWA"
"84908",2021-04-01,209,"RWA"
"84909",2021-04-02,208,"RWA"
"84910",2021-04-03,216,"RWA"
"84911",2021-04-04,214,"RWA"
"84912",2021-04-05,202,"RWA"
"84913",2021-04-06,217,"RWA"
"84914",2021-04-07,206,"RWA"
"84915",2021-04-08,208,"RWA"
"84916",2021-04-09,197,"RWA"
"84917",2021-04-10,204,"RWA"
"84918",2021-04-11,212,"RWA"
"84919",2021-04-12,193,"RWA"
"84920",2021-04-13,187,"RWA"
"84921",2021-04-14,199,"RWA"
"84922",2021-04-15,212,"RWA"
"84923",2021-04-16,203,"RWA"
"84924",2021-04-17,203,"RWA"
"84925",2021-04-18,212,"RWA"
"84926",2021-04-19,206,"RWA"
"84927",2021-04-20,184,"RWA"
"84928",2021-04-21,187,"RWA"
"84929",2021-04-22,202,"RWA"
"84930",2021-04-23,212,"RWA"
"84931",2021-04-24,216,"RWA"
"84932",2021-04-25,196,"RWA"
"84933",2021-04-26,206,"RWA"
"84934",2021-04-27,209,"RWA"
"84935",2021-04-28,208,"RWA"
"84936",2021-04-29,219,"RWA"
"84937",2021-04-30,204,"RWA"
"84938",2021-05-01,203,"RWA"
"84939",2021-05-02,205,"RWA"
"84940",2021-05-03,211,"RWA"
"84941",2021-05-04,204,"RWA"
"84942",2021-05-05,207,"RWA"
"84943",2021-05-06,203,"RWA"
"84944",2021-05-07,191,"RWA"
"84945",2021-05-08,199,"RWA"
"84946",2021-05-09,186,"RWA"
"84947",2021-05-10,197,"RWA"
"84948",2021-05-11,186,"RWA"
"84949",2021-05-12,202,"RWA"
"84950",2021-05-13,211,"RWA"
"84951",2021-05-14,196,"RWA"
"84952",2021-05-15,205,"RWA"
"84953",2021-05-16,224,"RWA"
"84954",2021-05-17,216,"RWA"
"84955",2021-05-18,212,"RWA"
"84956",2021-05-19,216,"RWA"
"84957",2021-05-20,219,"RWA"
"84958",2021-05-21,222,"RWA"
"84959",2021-05-22,212,"RWA"
"84960",2021-05-23,216,"RWA"
"84961",2021-05-24,211,"RWA"
"84962",2021-05-25,209,"RWA"
"84963",2021-05-26,210,"RWA"
"84964",2021-05-27,214,"RWA"
"84965",2021-05-28,219,"RWA"
"84966",2021-05-29,224,"RWA"
"84967",2021-05-30,225,"RWA"
"84968",2021-05-31,224,"RWA"
"84969",2021-06-01,226,"RWA"
"84970",2021-06-02,220,"RWA"
"84971",2021-06-03,221,"RWA"
"84972",2021-06-04,226,"RWA"
"84973",2021-06-05,220,"RWA"
"84974",2021-06-06,214,"RWA"
"84975",2021-06-07,208,"RWA"
"84976",2021-06-08,214,"RWA"
"84977",2021-06-09,216,"RWA"
"84978",2021-06-10,217,"RWA"
"84979",2021-06-11,217,"RWA"
"84980",2021-06-12,220,"RWA"
"84981",2021-06-13,225,"RWA"
"84982",2021-06-14,228,"RWA"
"84983",2021-06-15,231,"RWA"
"84984",2021-06-16,229,"RWA"
"84985",2021-06-17,224,"RWA"
"84986",2021-06-18,198,"RWA"
"84987",2021-06-19,207,"RWA"
"84988",2021-06-20,208,"RWA"
"84989",2021-06-21,209,"RWA"
"84990",2021-06-22,201,"RWA"
"84991",2021-06-23,205,"RWA"
"84992",2021-06-24,211,"RWA"
"84993",2021-06-25,217,"RWA"
"84994",2021-06-26,222,"RWA"
"84995",2021-06-27,224,"RWA"
"84996",2021-06-28,209,"RWA"
"84997",2021-06-29,200,"RWA"
"84998",2021-06-30,202,"RWA"
"84999",2021-07-01,219,"RWA"
"85000",2021-07-02,226,"RWA"
"85001",2021-07-03,230,"RWA"
"85002",2021-07-04,222,"RWA"
"85003",2021-07-05,225,"RWA"
"85004",2021-07-06,222,"RWA"
"85005",2021-07-07,212,"RWA"
"85006",2021-07-08,214,"RWA"
"85007",2021-07-09,211,"RWA"
"85008",2021-07-10,217,"RWA"
"85009",2021-07-11,213,"RWA"
"85010",2021-07-12,211,"RWA"
"85011",2021-07-13,226,"RWA"
"85012",2021-07-14,222,"RWA"
"85013",2021-07-15,204,"RWA"
"85014",2021-07-16,208,"RWA"
"85015",2021-07-17,211,"RWA"
"85016",2021-07-18,207,"RWA"
"85017",2021-07-19,220,"RWA"
"85018",2021-07-20,226,"RWA"
"85019",2021-07-21,233,"RWA"
"85020",2021-07-22,222,"RWA"
"85021",2021-07-23,223,"RWA"
"85022",2021-07-24,212,"RWA"
"85023",2021-07-25,212,"RWA"
"85024",2021-07-26,205,"RWA"
"85025",2021-07-27,213,"RWA"
"85026",2021-07-28,213,"RWA"
"85027",2021-07-29,227,"RWA"
"85028",2021-07-30,224,"RWA"
"85029",2021-07-31,210,"RWA"
"85030",2021-08-01,205,"RWA"
"85031",2021-08-02,224,"RWA"
"85032",2021-08-03,234,"RWA"
"85033",2021-08-04,233,"RWA"
"85034",2021-08-05,237,"RWA"
"85035",2021-08-06,225,"RWA"
"85036",2021-08-07,228,"RWA"
"85037",2021-08-08,236,"RWA"
"85038",2021-08-09,219,"RWA"
"85039",2021-08-10,202,"RWA"
"85040",2021-08-11,209,"RWA"
"85041",2021-08-12,209,"RWA"
"85042",2021-08-13,203,"RWA"
"85043",2021-08-14,204,"RWA"
"85044",2021-08-15,212,"RWA"
"85045",2021-08-16,215,"RWA"
"85046",2021-08-17,224,"RWA"
"85047",2021-08-18,231,"RWA"
"85048",2021-08-19,237,"RWA"
"85049",2021-08-20,200,"RWA"
"85050",2021-08-21,213,"RWA"
"85051",2021-08-22,221,"RWA"
"85052",2021-08-23,223,"RWA"
"85053",2021-08-24,223,"RWA"
"85054",2021-08-25,228,"RWA"
"85055",2021-08-26,233,"RWA"
"85056",2021-08-27,242,"RWA"
"85057",2021-08-28,239,"RWA"
"85058",2021-08-29,246,"RWA"
"85059",2021-08-30,223,"RWA"
"85060",2021-08-31,218,"RWA"
"85061",2021-09-01,225,"RWA"
"85062",2021-09-02,200,"RWA"
"85063",2021-09-03,224,"RWA"
"85064",2021-09-04,224,"RWA"
"85065",2021-09-05,241,"RWA"
"85066",2021-09-06,232,"RWA"
"85067",2021-09-07,213,"RWA"
"85068",2021-09-08,189,"RWA"
"85069",2021-09-09,206,"RWA"
"85070",2021-09-10,202,"RWA"
"85071",2021-09-11,202,"RWA"
"85072",2021-09-12,219,"RWA"
"85073",2021-09-13,218,"RWA"
"85074",2021-09-14,241,"RWA"
"85075",2021-09-15,219,"RWA"
"85076",2021-09-16,216,"RWA"
"85077",2021-09-17,207,"RWA"
"85078",2021-09-18,194,"RWA"
"85079",2021-09-19,210,"RWA"
"85080",2021-09-20,231,"RWA"
"85081",2020-01-01,165.115384615385,"SAU"
"85082",2020-01-02,175.769230769231,"SAU"
"85083",2020-01-03,180.884615384615,"SAU"
"85084",2020-01-04,172.269230769231,"SAU"
"85085",2020-01-05,153.615384615385,"SAU"
"85086",2020-01-06,144.115384615385,"SAU"
"85087",2020-01-07,154.653846153846,"SAU"
"85088",2020-01-08,158.615384615385,"SAU"
"85089",2020-01-09,151.461538461538,"SAU"
"85090",2020-01-10,138.961538461538,"SAU"
"85091",2020-01-11,119,"SAU"
"85092",2020-01-12,114.153846153846,"SAU"
"85093",2020-01-13,134.846153846154,"SAU"
"85094",2020-01-14,135.730769230769,"SAU"
"85095",2020-01-15,135.615384615385,"SAU"
"85096",2020-01-16,153.346153846154,"SAU"
"85097",2020-01-17,169.192307692308,"SAU"
"85098",2020-01-18,165.384615384615,"SAU"
